"from_stop_id","to_stop_id","transfer_type","min_transfer_time","from_route_id","to_route_id","from_trip_id","to_trip_id"
"de:01062:34001:1:340085","de:01062:8000446:99:99",2,240,,,,
"de:01062:34001:1:340085","de:01062:34001::99",2,120,,,,
"de:01062:34001:1:340085","de:01062:34001:3:340033",2,120,,,,
"de:03355:89101::8910101","de:03355:89101::8910101",2,120,,,,
"de:03355:89101::8910101","de:03355:89101::8910102",2,120,,,,
"de:03355:89101::8910102","de:03355:89101::8910101",2,120,,,,
"de:02000:63902:1:639005","de:02000:63005:1:630007",2,120,,,,
"de:02000:63902:1:639005","de:02000:63005:1:630033",2,120,,,,
"de:02000:63902:1:639005","de:02000:63005:2:630036",2,120,,,,
"de:02000:63902:1:639005","de:02000:63005:2:630037",2,120,,,,
"de:02000:63902:1:639005","de:02000:63902:1:639007",2,120,,,,
"de:02000:63902:1:639005","de:02000:63902:2:639006",2,120,,,,
"de:02000:63902:1:639005","de:02000:63902:2:639004",2,120,,,,
"de:02000:63902:1:639007","de:02000:63005:1:630007",2,120,,,,
"de:02000:63902:1:639007","de:02000:63005:1:630033",2,120,,,,
"de:02000:63902:1:639007","de:02000:63005:2:630036",2,120,,,,
"de:02000:63902:1:639007","de:02000:63005:2:630037",2,120,,,,
"de:02000:63902:1:639007","de:02000:63902:1:639005",2,120,,,,
"de:02000:63902:1:639007","de:02000:63902:1:639005",1,,"8803_402","1466_402",,
"de:02000:63902:1:639007","de:02000:63902:1:639007",2,120,,,,
"de:02000:63902:1:639007","de:02000:63902:1:639007",1,,"8803_402","1466_402",,
"de:02000:63902:1:639007","de:02000:63902:2:639006",2,120,,,,
"de:02000:63902:1:639007","de:02000:63902:2:639006",1,,"8803_402","1466_402",,
"de:02000:63902:1:639007","de:02000:63902:2:639004",2,120,,,,
"de:02000:63902:2:639006","de:02000:63005:1:630007",2,120,,,,
"de:02000:63902:2:639006","de:02000:63005:1:630033",2,120,,,,
"de:02000:63902:2:639006","de:02000:63005:2:630036",2,120,,,,
"de:02000:63902:2:639006","de:02000:63005:2:630037",2,120,,,,
"de:02000:63902:2:639006","de:02000:63902:1:639005",2,120,,,,
"de:02000:63902:2:639006","de:02000:63902:1:639005",1,,"8803_402","1466_402",,
"de:02000:63902:2:639006","de:02000:63902:1:639007",2,120,,,,
"de:02000:63902:2:639006","de:02000:63902:1:639007",1,,"8803_402","1466_402",,
"de:02000:63902:2:639006","de:02000:63902:2:639006",2,120,,,,
"de:02000:63902:2:639006","de:02000:63902:2:639006",1,,"1466_402","8803_402",,
"de:02000:63902:2:639006","de:02000:63902:2:639006",1,,"8803_402","1466_402",,
"de:02000:63902:2:639006","de:02000:63902:2:639004",2,120,,,,
"de:02000:63902:2:639004","de:02000:63005:1:630007",2,120,,,,
"de:02000:63902:2:639004","de:02000:63005:1:630033",2,120,,,,
"de:02000:63902:2:639004","de:02000:63005:2:630036",2,120,,,,
"de:02000:63902:2:639004","de:02000:63005:2:630037",2,120,,,,
"de:02000:63902:2:639004","de:02000:63902:1:639005",2,120,,,,
"de:02000:63902:2:639004","de:02000:63902:1:639007",2,120,,,,
"de:02000:63902:2:639004","de:02000:63902:2:639006",2,120,,,,
"de:02000:63902:2:639004","de:02000:63902:2:639006",1,,"1466_402","8803_402",,
"de:01060:36961:1:8079027","de:01060:36961:1:8079027",1,,,,,
"de:01060:36961:1:8079027","de:01060:36961:1:369001",1,,,,,
"de:01060:36961:1:8079027","de:01060:36961:1:369000",1,,,,,
"de:01060:36961:1:8079027","de:01060:36071::360317",2,120,,,,
"de:01060:36961:1:8079027","de:01060:36071::360328",2,120,,,,
"de:01060:36961:1:8079027","de:01060:36071::360329",2,120,,,,
"de:01060:36961:1:8079027","de:01060:36071::360330",2,120,,,,
"de:01060:36961:1:369001","de:01060:36961:1:8079027",1,,,,,
"de:01060:36961:1:369001","de:01060:36961:1:369001",2,60,,,,
"de:01060:36961:1:369001","de:01060:36961:1:369000",2,60,,,,
"de:01060:36961:1:369001","de:01060:36071::360317",2,120,,,,
"de:01060:36961:1:369001","de:01060:36071::360328",2,120,,,,
"de:01060:36961:1:369001","de:01060:36071::360329",2,120,,,,
"de:01060:36961:1:369001","de:01060:36071::360330",2,120,,,,
"de:01060:36961:1:369000","de:01060:36961:1:8079027",1,,,,,
"de:01060:36961:1:369000","de:01060:36961:1:369001",2,60,,,,
"de:01060:36961:1:369000","de:01060:36961:1:369000",2,60,,,,
"de:01060:36961:1:369000","de:01060:36071::360317",2,120,,,,
"de:01060:36961:1:369000","de:01060:36071::360328",2,120,,,,
"de:01060:36961:1:369000","de:01060:36071::360329",2,120,,,,
"de:01060:36961:1:369000","de:01060:36071::360330",2,120,,,,
"de:02000:70900:1:709001","de:02000:70900:1:709000",2,120,,,,
"de:02000:70900:1:709001","de:02000:70084::700286",2,120,,,,
"de:02000:70900:1:709001","de:02000:70084::700285",2,120,,,,
"de:02000:70900:1:709001","de:02000:70046::700196",2,240,,,,
"de:02000:70900:1:709001","de:02000:70046::700195",2,240,,,,
"de:02000:91900:1:919000","de:02000:91040:1:910117",2,120,,,,
"de:02000:91900:1:919000","de:02000:91040:2:910119",2,120,,,,
"de:02000:91900:1:919000","de:02000:91040:2:910403",2,120,,,,
"de:02000:91900:1:919000","de:02000:91900:1:919000",2,120,,,,
"de:02000:91900:1:919000","de:02000:91900:1:919001",2,120,,,,
"de:02000:91900:1:919000","900000910404",2,120,,,,
"de:02000:91900:1:919001","de:02000:91040:1:910117",2,120,,,,
"de:02000:91900:1:919001","de:02000:91040:2:910119",2,120,,,,
"de:02000:91900:1:919001","de:02000:91040:2:910403",2,120,,,,
"de:02000:91900:1:919001","de:02000:91900:1:919000",2,120,,,,
"de:02000:91900:1:919001","de:02000:91900:1:919001",2,120,,,,
"de:02000:91900:1:919001","900000910404",2,120,,,,
"de:01060:36901:1:369002","de:01060:36901:2:369003",2,120,,,,
"de:01060:36901:2:369003","de:01060:36901:1:369002",2,120,,,,
"de:02000:91901:1:919002","de:02000:91901:2:919003",2,120,,,,
"de:02000:91901:2:919003","de:02000:91901:1:919002",2,120,,,,
"de:01060:36902:1:369004","de:01060:36007::360057",2,120,,,,
"de:01060:36902:1:369004","de:01060:36007::360358",2,120,,,,
"de:01060:36902:1:369004","de:01060:36007::360359",2,120,,,,
"de:01060:36902:1:369004","de:01060:36902:1:369005",2,120,,,,
"de:01060:36902:1:369005","de:01060:36007::360057",2,120,,,,
"de:01060:36902:1:369005","de:01060:36007::360358",2,120,,,,
"de:01060:36902:1:369005","de:01060:36007::360359",2,120,,,,
"de:01060:36902:1:369005","de:01060:36902:1:369004",2,120,,,,
"de:02000:91902:1:919004","de:02000:91902:2:919005",2,240,,,,
"de:02000:91902:2:919005","de:02000:91902:1:919004",2,240,,,,
"de:02000:92900:1:929000","de:02000:92029:1:920002",2,120,,,,
"de:02000:92900:1:929000","de:02000:92029:2:920091",2,120,,,,
"de:02000:92900:1:929000","de:02000:92029:1:920093",2,120,,,,
"de:02000:92900:1:929000","de:02000:92029:2:920098",2,120,,,,
"de:02000:92900:1:929000","de:02000:92900:1:929001",2,120,,,,
"de:02000:92900:1:929001","de:02000:92029:1:920002",2,120,,,,
"de:02000:92900:1:929001","de:02000:92029:2:920091",2,120,,,,
"de:02000:92900:1:929001","de:02000:92029:1:920093",2,120,,,,
"de:02000:92900:1:929001","de:02000:92029:2:920098",2,120,,,,
"de:02000:92900:1:929001","de:02000:92900:1:929000",2,120,,,,
"de:02000:91903:1:919006","de:02000:91903:1:919007",2,120,,,,
"de:02000:91903:1:919006","de:02000:91022::910080",2,180,,,,
"de:02000:91903:1:919006","de:02000:91022::910081",2,180,,,,
"de:02000:91903:1:919006","de:02000:91022::910083",2,180,,,,
"de:02000:91903:1:919006","de:02000:91022::910195",2,180,,,,
"de:02000:91903:1:919006","de:02000:91022::910196",2,180,,,,
"de:02000:91903:1:919007","de:02000:91903:1:919006",2,120,,,,
"de:02000:91903:1:919007","de:02000:91022::910080",2,180,,,,
"de:02000:91903:1:919007","de:02000:91022::910081",2,180,,,,
"de:02000:91903:1:919007","de:02000:91022::910083",2,180,,,,
"de:02000:91903:1:919007","de:02000:91022::910195",2,180,,,,
"de:02000:91903:1:919007","de:02000:91022::910196",2,180,,,,
"de:02000:84903:1:849008","de:02000:84005:2:840163",2,180,,,,
"de:02000:84903:1:849008","de:02000:84005:4:840164",2,180,,,,
"de:02000:84903:1:849008","de:02000:84005:1:840171",2,180,,,,
"de:02000:84903:1:849008","de:02000:84005:1:840166",2,180,,,,
"de:02000:84903:1:849008","de:02000:84005:3:840168",2,180,,,,
"de:02000:84903:1:849008","de:02000:84005:1:840031",2,180,,,,
"de:02000:84903:1:849008","de:02000:84005:1:840026",2,180,,,,
"de:02000:84903:1:849008","de:02000:84903:1:849012",2,120,,,,
"de:02000:84903:1:849008","de:02000:84903:2:849009",2,120,,,,
"de:02000:84903:1:849008","de:02000:84903:3:849006",2,120,,,,
"de:02000:84903:1:849008","de:02000:84903:3:849007",2,120,,,,
"de:02000:84903:1:849012","de:02000:84005:2:840163",2,180,,,,
"de:02000:84903:1:849012","de:02000:84005:4:840164",2,180,,,,
"de:02000:84903:1:849012","de:02000:84005:1:840171",2,180,,,,
"de:02000:84903:1:849012","de:02000:84005:1:840166",2,180,,,,
"de:02000:84903:1:849012","de:02000:84005:3:840168",2,180,,,,
"de:02000:84903:1:849012","de:02000:84005:1:840031",2,180,,,,
"de:02000:84903:1:849012","de:02000:84005:1:840026",2,180,,,,
"de:02000:84903:1:849012","de:02000:84903:1:849008",2,120,,,,
"de:02000:84903:1:849012","de:02000:84903:2:849009",2,120,,,,
"de:02000:84903:1:849012","de:02000:84903:3:849006",2,120,,,,
"de:02000:84903:1:849012","de:02000:84903:3:849007",2,120,,,,
"de:02000:84903:2:849009","de:02000:84005:2:840163",2,180,,,,
"de:02000:84903:2:849009","de:02000:84005:4:840164",2,180,,,,
"de:02000:84903:2:849009","de:02000:84005:1:840171",2,180,,,,
"de:02000:84903:2:849009","de:02000:84005:1:840166",2,180,,,,
"de:02000:84903:2:849009","de:02000:84005:3:840168",2,180,,,,
"de:02000:84903:2:849009","de:02000:84005:1:840031",2,180,,,,
"de:02000:84903:2:849009","de:02000:84005:1:840026",2,180,,,,
"de:02000:84903:2:849009","de:02000:84903:1:849008",2,120,,,,
"de:02000:84903:2:849009","de:02000:84903:1:849012",2,120,,,,
"de:02000:84903:2:849009","de:02000:84903:3:849006",2,120,,,,
"de:02000:84903:2:849009","de:02000:84903:3:849007",2,120,,,,
"de:02000:84903:3:849006","de:02000:84005:2:840163",2,180,,,,
"de:02000:84903:3:849006","de:02000:84005:4:840164",2,180,,,,
"de:02000:84903:3:849006","de:02000:84005:1:840171",2,180,,,,
"de:02000:84903:3:849006","de:02000:84005:1:840166",2,180,,,,
"de:02000:84903:3:849006","de:02000:84005:3:840168",2,180,,,,
"de:02000:84903:3:849006","de:02000:84005:1:840031",2,180,,,,
"de:02000:84903:3:849006","de:02000:84005:1:840026",2,180,,,,
"de:02000:84903:3:849006","de:02000:84903:1:849008",2,120,,,,
"de:02000:84903:3:849006","de:02000:84903:1:849012",2,120,,,,
"de:02000:84903:3:849006","de:02000:84903:2:849009",2,120,,,,
"de:02000:84903:3:849006","de:02000:84903:3:849007",2,120,,,,
"de:02000:84903:3:849007","de:02000:84005:2:840163",2,180,,,,
"de:02000:84903:3:849007","de:02000:84005:4:840164",2,180,,,,
"de:02000:84903:3:849007","de:02000:84005:1:840171",2,180,,,,
"de:02000:84903:3:849007","de:02000:84005:1:840166",2,180,,,,
"de:02000:84903:3:849007","de:02000:84005:3:840168",2,180,,,,
"de:02000:84903:3:849007","de:02000:84005:1:840031",2,180,,,,
"de:02000:84903:3:849007","de:02000:84005:1:840026",2,180,,,,
"de:02000:84903:3:849007","de:02000:84903:1:849008",2,120,,,,
"de:02000:84903:3:849007","de:02000:84903:1:849012",2,120,,,,
"de:02000:84903:3:849007","de:02000:84903:2:849009",2,120,,,,
"de:02000:84903:3:849007","de:02000:84903:3:849006",2,120,,,,
"de:02000:91904:1:919008","de:02000:91904:2:919009",2,120,,,,
"de:02000:91904:2:919009","de:02000:91904:1:919008",2,120,,,,
"de:02000:83900:1:839000","de:02000:83003::830014",2,120,,,,
"de:02000:83900:1:839000","de:02000:83003::830015",2,120,,,,
"de:02000:83900:1:839000","de:02000:83900:1:839001",2,120,,,,
"de:02000:83900:1:839001","de:02000:83003::830014",2,120,,,,
"de:02000:83900:1:839001","de:02000:83003::830015",2,120,,,,
"de:02000:83900:1:839001","de:02000:83900:1:839000",2,120,,,,
"de:02000:83901:1:839002","de:02000:83901:1:839003",2,120,,,,
"de:02000:83901:1:839003","de:02000:83901:1:839002",2,120,,,,
"de:02000:84900:1:849000","de:02000:84021::840119",2,120,,,,
"de:02000:84900:1:849000","de:02000:84021::840120",2,120,,,,
"de:02000:84900:1:849000","de:02000:84900:2:849001",2,120,,,,
"de:02000:84900:1:849000","de:02000:80995::809951",2,120,,,,
"de:02000:84900:1:849000","de:02000:80995::809952",2,120,,,,
"de:02000:84900:2:849001","de:02000:84021::840119",2,120,,,,
"de:02000:84900:2:849001","de:02000:84021::840120",2,120,,,,
"de:02000:84900:2:849001","de:02000:84900:1:849000",2,120,,,,
"de:02000:84900:2:849001","de:02000:80995::809951",2,120,,,,
"de:02000:84900:2:849001","de:02000:80995::809952",2,120,,,,
"de:02000:70950:1:709023","de:02000:70950:1:709025",1,,,,,
"de:02000:70950:1:709023","de:02000:70950:2:709024",1,,,,,
"de:02000:70950:1:709023","de:02000:70950:2:709022",1,,,,,
"de:02000:70950:1:709023","de:02000:70950:3:709100",2,240,,,,
"de:02000:70950:1:709023","de:02000:70950:3:709101",2,240,,,,
"de:02000:70950:1:709023","de:02000:70028:1:700045",2,120,,,,
"de:02000:70950:1:709023","de:02000:70028:1:700048",2,120,,,,
"de:02000:70950:1:709023","de:02000:70028:1:700058",2,120,,,,
"de:02000:70950:1:709023","de:02000:70028:2:700053",2,120,,,,
"de:02000:70950:1:709023","de:02000:70028:1:700070",2,120,,,,
"de:02000:70950:1:709023","de:02000:70028:2:700073",2,120,,,,
"de:02000:70950:1:709023","de:02000:70028:1:700074",2,120,,,,
"de:02000:70950:1:709023","de:02000:70028:1:700085",2,120,,,,
"de:02000:70950:1:709023","000000191036",2,120,,,,
"de:02000:70950:1:709023","000000700079",2,120,,,,
"de:02000:70950:1:709025","de:02000:70950:1:709023",1,,,,,
"de:02000:70950:1:709025","de:02000:70950:2:709024",1,,,,,
"de:02000:70950:1:709025","de:02000:70950:2:709022",1,,,,,
"de:02000:70950:1:709025","de:02000:70950:3:709100",2,240,,,,
"de:02000:70950:1:709025","de:02000:70950:3:709101",2,240,,,,
"de:02000:70950:1:709025","de:02000:70028:1:700045",2,120,,,,
"de:02000:70950:1:709025","de:02000:70028:1:700048",2,120,,,,
"de:02000:70950:1:709025","de:02000:70028:1:700058",2,120,,,,
"de:02000:70950:1:709025","de:02000:70028:2:700053",2,120,,,,
"de:02000:70950:1:709025","de:02000:70028:1:700070",2,120,,,,
"de:02000:70950:1:709025","de:02000:70028:2:700073",2,120,,,,
"de:02000:70950:1:709025","de:02000:70028:1:700074",2,120,,,,
"de:02000:70950:1:709025","de:02000:70028:1:700085",2,120,,,,
"de:02000:70950:1:709025","000000191036",2,120,,,,
"de:02000:70950:1:709025","000000700079",2,120,,,,
"de:02000:70950:2:709024","de:02000:70950:1:709023",1,,,,,
"de:02000:70950:2:709024","de:02000:70950:1:709025",1,,,,,
"de:02000:70950:2:709024","de:02000:70950:2:709022",1,,,,,
"de:02000:70950:2:709024","de:02000:70950:3:709100",2,240,,,,
"de:02000:70950:2:709024","de:02000:70950:3:709101",2,240,,,,
"de:02000:70950:2:709024","de:02000:70028:1:700045",2,120,,,,
"de:02000:70950:2:709024","de:02000:70028:1:700048",2,120,,,,
"de:02000:70950:2:709024","de:02000:70028:1:700058",2,120,,,,
"de:02000:70950:2:709024","de:02000:70028:2:700053",2,120,,,,
"de:02000:70950:2:709024","de:02000:70028:1:700070",2,120,,,,
"de:02000:70950:2:709024","de:02000:70028:2:700073",2,120,,,,
"de:02000:70950:2:709024","de:02000:70028:1:700074",2,120,,,,
"de:02000:70950:2:709024","de:02000:70028:1:700085",2,120,,,,
"de:02000:70950:2:709024","000000191036",2,120,,,,
"de:02000:70950:2:709024","000000700079",2,120,,,,
"de:02000:70950:2:709022","de:02000:70950:1:709023",1,,,,,
"de:02000:70950:2:709022","de:02000:70950:1:709025",1,,,,,
"de:02000:70950:2:709022","de:02000:70950:2:709024",1,,,,,
"de:02000:70950:2:709022","de:02000:70950:3:709100",2,240,,,,
"de:02000:70950:2:709022","de:02000:70950:3:709101",2,240,,,,
"de:02000:70950:2:709022","de:02000:70028:1:700045",2,120,,,,
"de:02000:70950:2:709022","de:02000:70028:1:700048",2,120,,,,
"de:02000:70950:2:709022","de:02000:70028:1:700058",2,120,,,,
"de:02000:70950:2:709022","de:02000:70028:2:700053",2,120,,,,
"de:02000:70950:2:709022","de:02000:70028:1:700070",2,120,,,,
"de:02000:70950:2:709022","de:02000:70028:2:700073",2,120,,,,
"de:02000:70950:2:709022","de:02000:70028:1:700074",2,120,,,,
"de:02000:70950:2:709022","de:02000:70028:1:700085",2,120,,,,
"de:02000:70950:2:709022","000000191036",2,120,,,,
"de:02000:70950:2:709022","000000700079",2,120,,,,
"de:02000:70950:3:709100","de:02000:70950:1:709023",2,240,,,,
"de:02000:70950:3:709100","de:02000:70950:1:709025",2,240,,,,
"de:02000:70950:3:709100","de:02000:70950:2:709024",2,240,,,,
"de:02000:70950:3:709100","de:02000:70950:2:709022",2,240,,,,
"de:02000:70950:3:709100","de:02000:70950:3:709100",2,120,,,,
"de:02000:70950:3:709100","de:02000:70950:3:709101",2,180,,,,
"de:02000:70950:3:709100","de:02000:70028:1:700045",2,120,,,,
"de:02000:70950:3:709100","de:02000:70028:1:700048",2,120,,,,
"de:02000:70950:3:709100","de:02000:70028:1:700058",2,120,,,,
"de:02000:70950:3:709100","de:02000:70028:2:700053",2,120,,,,
"de:02000:70950:3:709100","de:02000:70028:1:700070",2,120,,,,
"de:02000:70950:3:709100","de:02000:70028:2:700073",2,120,,,,
"de:02000:70950:3:709100","de:02000:70028:1:700074",2,120,,,,
"de:02000:70950:3:709100","de:02000:70028:1:700085",2,120,,,,
"de:02000:70950:3:709100","000000191036",2,120,,,,
"de:02000:70950:3:709100","000000700079",2,120,,,,
"de:02000:70950:3:709101","de:02000:70950:1:709023",2,240,,,,
"de:02000:70950:3:709101","de:02000:70950:1:709025",2,240,,,,
"de:02000:70950:3:709101","de:02000:70950:2:709024",2,240,,,,
"de:02000:70950:3:709101","de:02000:70950:2:709022",2,240,,,,
"de:02000:70950:3:709101","de:02000:70950:3:709100",2,180,,,,
"de:02000:70950:3:709101","de:02000:70950:3:709101",2,120,,,,
"de:02000:70950:3:709101","de:02000:70028:1:700045",2,120,,,,
"de:02000:70950:3:709101","de:02000:70028:1:700048",2,120,,,,
"de:02000:70950:3:709101","de:02000:70028:1:700058",2,120,,,,
"de:02000:70950:3:709101","de:02000:70028:2:700053",2,120,,,,
"de:02000:70950:3:709101","de:02000:70028:1:700070",2,120,,,,
"de:02000:70950:3:709101","de:02000:70028:2:700073",2,120,,,,
"de:02000:70950:3:709101","de:02000:70028:1:700074",2,120,,,,
"de:02000:70950:3:709101","de:02000:70028:1:700085",2,120,,,,
"de:02000:70950:3:709101","000000191036",2,120,,,,
"de:02000:70950:3:709101","000000700079",2,120,,,,
"de:02000:70902:1:709005","de:02000:70042:2:700027",2,120,,,,
"de:02000:70902:1:709005","de:02000:70042:2:700028",2,120,,,,
